student_id,fecha,tipo,asistio_clase,entrego_tareas,act_voluntariado,aprobo_parcial,comentario
571,2026-02-17,Presencial,True,True,True,True,Seg #3802
988,2026-04-01,Virtual,True,False,True,False,Seg #3803
417,2026-02-14,Virtual,True,True,True,True,Seg #3804
357,2026-03-14,Llamada,True,False,True,False,Seg #3805
383,2026-05-05,Llamada,False,True,True,True,Seg #3806
809,2026-05-31,Presencial,True,False,True,True,Seg #3807
158,2026-06-10,Llamada,True,False,True,True,Seg #3808
569,2026-04-02,Llamada,True,True,True,True,Seg #3809
433,2026-05-22,Llamada,True,False,True,True,Seg #3810
48,2026-03-11,Presencial,True,False,True,False,Seg #3811
328,2026-05-17,Virtual,False,False,True,True,Seg #3812
433,2026-04-15,Virtual,False,True,True,True,Seg #3813
431,2026-01-05,Llamada,True,True,True,True,Seg #3814
56,2026-04-05,Presencial,True,False,True,True,Seg #3815
577,2026-02-03,Virtual,True,False,True,True,Seg #3816
268,2026-03-22,Llamada,True,True,False,False,Seg #3817
69,2026-03-06,Presencial,True,False,True,True,Seg #3818
728,2026-03-31,Presencial,False,True,True,False,Seg #3819
902,2026-02-06,Llamada,False,False,True,True,Seg #3820
601,2026-06-03,Presencial,False,True,False,True,Seg #3821
449,2026-01-13,Llamada,True,True,True,True,Seg #3822
793,2026-06-06,Presencial,True,True,True,True,Seg #3823
257,2026-05-04,Llamada,True,True,True,True,Seg #3824
672,2026-05-21,Llamada,True,True,True,True,Seg #3825
490,2026-02-17,Llamada,True,True,False,True,Seg #3826
746,2026-04-17,Virtual,True,True,False,False,Seg #3827
643,2026-05-24,Presencial,True,True,True,True,Seg #3828
49,2026-02-17,Presencial,True,False,True,False,Seg #3829
659,2026-01-09,Presencial,True,True,False,True,Seg #3830
316,2026-04-17,Presencial,False,True,True,False,Seg #3831
413,2026-02-09,Llamada,True,True,True,True,Seg #3832
434,2026-04-26,Presencial,True,False,False,True,Seg #3833
2,2026-01-14,Llamada,False,True,True,False,Seg #3834
841,2026-06-28,Llamada,True,True,False,True,Seg #3835
952,2026-03-06,Presencial,True,False,True,True,Seg #3836
145,2026-03-24,Llamada,True,False,True,True,Seg #3837
956,2026-01-30,Llamada,True,True,True,True,Seg #3838
366,2026-06-12,Presencial,True,False,False,False,Seg #3839
420,2026-02-05,Presencial,False,True,True,False,Seg #3840
573,2026-03-07,Presencial,False,True,True,False,Seg #3841
785,2026-02-26,Presencial,True,True,False,False,Seg #3842
561,2026-04-04,Presencial,True,True,True,True,Seg #3843
844,2026-05-27,Presencial,False,True,True,True,Seg #3844
444,2026-06-30,Llamada,True,True,False,False,Seg #3845
916,2026-01-29,Llamada,True,True,True,True,Seg #3846
434,2026-01-09,Presencial,False,True,True,True,Seg #3847
643,2026-01-05,Llamada,False,True,True,True,Seg #3848
555,2026-02-25,Virtual,False,True,False,False,Seg #3849
57,2026-04-03,Virtual,True,True,True,True,Seg #3850
562,2026-02-07,Llamada,True,False,False,False,Seg #3851
964,2026-02-04,Llamada,False,True,True,True,Seg #3852
977,2026-01-31,Llamada,True,True,False,True,Seg #3853
178,2026-06-06,Llamada,False,True,True,False,Seg #3854
293,2026-06-15,Llamada,True,True,True,False,Seg #3855
46,2026-04-19,Presencial,False,True,True,True,Seg #3856
170,2026-02-22,Virtual,True,True,True,True,Seg #3857
271,2026-05-20,Presencial,True,False,True,True,Seg #3858
417,2026-02-04,Llamada,True,True,True,False,Seg #3859
848,2026-01-20,Llamada,True,True,True,True,Seg #3860
139,2026-04-12,Presencial,True,True,True,True,Seg #3861
247,2026-03-19,Virtual,True,False,True,False,Seg #3862
148,2026-02-05,Virtual,False,False,False,True,Seg #3863
230,2026-05-28,Virtual,True,True,False,True,Seg #3864
792,2026-04-03,Presencial,True,True,True,False,Seg #3865
637,2026-02-26,Presencial,True,False,True,False,Seg #3866
704,2026-05-17,Llamada,False,True,True,False,Seg #3867
374,2026-02-17,Presencial,True,True,False,True,Seg #3868
80,2026-06-10,Llamada,True,True,False,False,Seg #3869
606,2026-03-01,Presencial,False,True,True,False,Seg #3870
738,2026-04-22,Presencial,True,False,True,True,Seg #3871
65,2026-03-27,Llamada,True,False,True,True,Seg #3872
88,2026-03-18,Llamada,True,False,True,True,Seg #3873
88,2026-05-14,Llamada,True,True,True,False,Seg #3874
713,2026-05-23,Llamada,True,True,True,False,Seg #3875
726,2026-05-31,Llamada,False,True,True,False,Seg #3876
204,2026-06-21,Llamada,False,False,True,True,Seg #3877
913,2026-06-01,Llamada,True,True,False,True,Seg #3878
382,2026-06-13,Llamada,True,True,True,True,Seg #3879
601,2026-04-04,Virtual,True,True,True,False,Seg #3880
476,2026-02-26,Llamada,True,True,True,False,Seg #3881
573,2026-04-19,Llamada,True,False,True,True,Seg #3882
783,2026-06-16,Presencial,False,True,False,True,Seg #3883
606,2026-06-27,Virtual,True,True,True,False,Seg #3884
819,2026-01-14,Presencial,True,True,True,True,Seg #3885
539,2026-06-22,Llamada,True,True,True,False,Seg #3886
214,2026-03-14,Presencial,True,False,True,True,Seg #3887
74,2026-02-14,Presencial,True,False,False,False,Seg #3888
61,2026-01-28,Presencial,True,False,True,True,Seg #3889
698,2026-02-19,Presencial,True,False,True,True,Seg #3890
543,2026-06-15,Virtual,True,True,True,False,Seg #3891
219,2026-02-08,Virtual,True,True,True,True,Seg #3892
12,2026-03-24,Presencial,True,True,True,True,Seg #3893
814,2026-03-02,Presencial,False,True,True,False,Seg #3894
415,2026-05-10,Presencial,False,True,True,True,Seg #3895
32,2026-04-23,Virtual,True,True,False,False,Seg #3896
160,2026-06-26,Llamada,True,True,True,True,Seg #3897
237,2026-06-11,Virtual,False,True,True,True,Seg #3898
739,2026-04-13,Llamada,True,False,True,True,Seg #3899
181,2026-02-05,Presencial,True,False,True,True,Seg #3900
829,2026-03-12,Virtual,True,True,True,False,Seg #3901
558,2026-06-29,Llamada,True,True,True,False,Seg #3902
341,2026-03-30,Presencial,True,False,True,True,Seg #3903
458,2026-06-18,Llamada,True,True,False,True,Seg #3904
80,2026-06-27,Llamada,False,True,True,False,Seg #3905
647,2026-01-12,Llamada,True,True,False,True,Seg #3906
772,2026-03-14,Llamada,True,True,False,True,Seg #3907
987,2026-04-18,Llamada,False,True,False,True,Seg #3908
820,2026-03-28,Virtual,False,False,True,True,Seg #3909
759,2026-03-18,Virtual,False,True,False,True,Seg #3910
473,2026-06-23,Llamada,False,True,False,True,Seg #3911
671,2026-04-25,Presencial,True,True,True,True,Seg #3912
715,2026-03-13,Llamada,False,True,True,False,Seg #3913
112,2026-06-22,Llamada,True,True,True,True,Seg #3914
980,2026-03-06,Llamada,True,True,True,True,Seg #3915
292,2026-06-20,Virtual,True,True,True,True,Seg #3916
950,2026-03-24,Virtual,True,True,True,False,Seg #3917
822,2026-05-20,Llamada,False,True,False,True,Seg #3918
631,2026-02-10,Llamada,True,True,True,True,Seg #3919
383,2026-01-18,Llamada,True,True,False,False,Seg #3920
17,2026-03-03,Presencial,True,True,True,True,Seg #3921
493,2026-02-10,Presencial,True,True,True,True,Seg #3922
331,2026-06-19,Llamada,True,True,True,False,Seg #3923
926,2026-05-25,Virtual,True,False,True,True,Seg #3924
739,2026-04-18,Llamada,False,False,False,True,Seg #3925
873,2026-04-19,Virtual,True,True,True,True,Seg #3926
486,2026-05-10,Presencial,True,False,True,False,Seg #3927
406,2026-02-21,Presencial,True,True,False,True,Seg #3928
117,2026-05-06,Virtual,True,True,True,False,Seg #3929
555,2026-05-02,Virtual,True,True,False,False,Seg #3930
880,2026-06-08,Llamada,True,True,True,True,Seg #3931
115,2026-03-20,Llamada,True,True,True,False,Seg #3932
795,2026-05-22,Virtual,True,True,True,True,Seg #3933
549,2026-04-28,Llamada,True,False,False,True,Seg #3934
814,2026-04-07,Llamada,True,True,True,False,Seg #3935
625,2026-01-31,Presencial,True,True,False,True,Seg #3936
547,2026-01-25,Virtual,True,True,False,True,Seg #3937
644,2026-01-03,Virtual,True,True,True,False,Seg #3938
336,2026-04-03,Virtual,False,False,True,False,Seg #3939
336,2026-05-31,Presencial,True,False,False,True,Seg #3940
981,2026-01-04,Llamada,True,False,True,False,Seg #3941
922,2026-06-11,Presencial,True,True,True,True,Seg #3942
889,2026-02-21,Virtual,True,True,True,False,Seg #3943
740,2026-01-29,Llamada,True,True,False,False,Seg #3944
147,2026-06-18,Llamada,False,True,False,True,Seg #3945
122,2026-03-01,Llamada,False,True,True,True,Seg #3946
81,2026-03-20,Presencial,False,False,True,False,Seg #3947
685,2026-03-17,Virtual,False,True,False,False,Seg #3948
666,2026-03-04,Presencial,True,True,True,True,Seg #3949
662,2026-04-22,Virtual,True,False,False,True,Seg #3950
375,2026-03-24,Llamada,True,False,True,True,Seg #3951
570,2026-04-10,Virtual,False,True,False,True,Seg #3952
63,2026-04-17,Virtual,True,True,False,False,Seg #3953
504,2026-03-05,Llamada,True,True,True,True,Seg #3954
668,2026-04-08,Virtual,True,True,True,False,Seg #3955
449,2026-04-23,Llamada,False,True,True,False,Seg #3956
428,2026-05-03,Virtual,True,True,True,False,Seg #3957
868,2026-02-25,Virtual,True,True,True,True,Seg #3958
427,2026-03-12,Virtual,False,True,True,False,Seg #3959
421,2026-04-30,Presencial,True,False,True,False,Seg #3960
322,2026-02-07,Llamada,False,False,True,True,Seg #3961
913,2026-02-23,Presencial,True,True,False,True,Seg #3962
680,2026-03-18,Llamada,True,False,True,False,Seg #3963
166,2026-04-24,Virtual,False,True,True,True,Seg #3964
597,2026-06-16,Virtual,True,True,True,False,Seg #3965
957,2026-05-27,Virtual,True,True,False,True,Seg #3966
649,2026-06-17,Llamada,True,True,True,True,Seg #3967
461,2026-01-05,Virtual,True,True,True,True,Seg #3968
459,2026-03-21,Virtual,True,False,True,True,Seg #3969
189,2026-03-23,Virtual,True,True,False,True,Seg #3970
464,2026-06-24,Llamada,True,False,False,True,Seg #3971
912,2026-06-01,Llamada,False,True,False,True,Seg #3972
379,2026-05-13,Llamada,True,True,True,True,Seg #3973
2,2026-02-07,Presencial,True,True,True,True,Seg #3974
618,2026-03-12,Presencial,True,True,False,False,Seg #3975
364,2026-01-03,Virtual,True,True,True,True,Seg #3976
72,2026-04-20,Llamada,False,True,True,False,Seg #3977
427,2026-04-12,Llamada,True,True,True,False,Seg #3978
638,2026-04-09,Presencial,False,True,False,True,Seg #3979
170,2026-05-20,Virtual,True,True,True,True,Seg #3980
205,2026-06-14,Virtual,True,True,True,False,Seg #3981
825,2026-01-09,Virtual,True,True,True,False,Seg #3982
337,2026-06-24,Presencial,True,False,True,True,Seg #3983
999,2026-01-27,Presencial,True,False,True,False,Seg #3984
472,2026-06-21,Virtual,True,True,True,True,Seg #3985
195,2026-05-28,Presencial,True,True,True,True,Seg #3986
670,2026-05-26,Llamada,False,True,True,True,Seg #3987
653,2026-01-29,Llamada,True,False,True,True,Seg #3988
275,2026-06-25,Llamada,True,True,True,False,Seg #3989
7,2026-01-30,Presencial,True,True,True,False,Seg #3990
905,2026-02-05,Llamada,True,True,True,False,Seg #3991
979,2026-02-17,Llamada,False,True,True,True,Seg #3992
566,2026-06-02,Llamada,True,True,True,True,Seg #3993
616,2026-02-25,Presencial,True,False,True,True,Seg #3994
854,2026-01-29,Llamada,True,True,True,True,Seg #3995
850,2026-04-11,Presencial,True,False,True,True,Seg #3996
573,2026-01-08,Llamada,True,True,False,True,Seg #3997
599,2026-01-30,Llamada,True,False,True,True,Seg #3998
770,2026-04-17,Presencial,False,False,True,False,Seg #3999
178,2026-06-05,Llamada,True,True,True,False,Seg #4000
242,2026-02-24,Llamada,True,False,True,True,Seg #4001
203,2026-03-08,Llamada,True,True,True,False,Seg #4002
543,2026-02-25,Virtual,True,True,False,True,Seg #4003
801,2026-06-03,Presencial,False,True,True,True,Seg #4004
462,2026-02-20,Llamada,False,True,True,False,Seg #4005
80,2026-04-17,Llamada,True,True,False,False,Seg #4006
523,2026-01-16,Virtual,True,True,True,True,Seg #4007
417,2026-04-14,Presencial,True,False,True,True,Seg #4008
766,2026-01-03,Presencial,True,True,True,False,Seg #4009
384,2026-04-02,Presencial,True,True,True,True,Seg #4010
391,2026-01-06,Virtual,False,True,True,True,Seg #4011
896,2026-06-10,Virtual,True,True,True,False,Seg #4012
799,2026-05-08,Presencial,True,True,True,True,Seg #4013
688,2026-03-20,Presencial,False,True,False,True,Seg #4014
126,2026-05-03,Llamada,True,False,False,True,Seg #4015
494,2026-04-20,Virtual,False,True,False,False,Seg #4016
47,2026-01-03,Presencial,True,True,False,False,Seg #4017
718,2026-06-11,Llamada,False,False,True,True,Seg #4018
476,2026-03-11,Virtual,True,True,True,True,Seg #4019
949,2026-05-03,Virtual,True,True,True,True,Seg #4020
619,2026-04-21,Virtual,True,True,False,True,Seg #4021
464,2026-02-14,Virtual,True,False,True,True,Seg #4022
787,2026-03-14,Virtual,True,False,True,True,Seg #4023
849,2026-02-22,Llamada,False,False,False,True,Seg #4024
123,2026-01-25,Virtual,False,True,False,False,Seg #4025
474,2026-05-06,Virtual,True,True,False,True,Seg #4026
134,2026-05-27,Llamada,True,False,True,True,Seg #4027
619,2026-02-28,Llamada,True,True,True,True,Seg #4028
817,2026-02-20,Virtual,True,True,True,False,Seg #4029
841,2026-03-19,Llamada,True,True,True,True,Seg #4030
562,2026-06-24,Virtual,False,True,True,True,Seg #4031
849,2026-06-04,Llamada,True,True,True,False,Seg #4032
607,2026-06-30,Llamada,True,False,True,False,Seg #4033
780,2026-01-10,Presencial,True,True,True,False,Seg #4034
23,2026-04-05,Llamada,False,True,False,True,Seg #4035
566,2026-05-21,Presencial,True,True,False,True,Seg #4036
886,2026-02-28,Presencial,True,False,True,False,Seg #4037
766,2026-04-17,Llamada,True,True,True,True,Seg #4038
965,2026-05-20,Llamada,True,True,True,True,Seg #4039
235,2026-03-06,Llamada,True,False,True,False,Seg #4040
996,2026-01-21,Llamada,True,True,False,False,Seg #4041
59,2026-01-04,Virtual,True,True,False,False,Seg #4042
164,2026-04-29,Presencial,True,True,False,False,Seg #4043
771,2026-01-17,Llamada,False,False,True,True,Seg #4044
826,2026-02-24,Presencial,True,False,False,False,Seg #4045
216,2026-01-06,Llamada,True,True,True,True,Seg #4046
183,2026-02-18,Llamada,True,False,True,False,Seg #4047
569,2026-05-14,Llamada,True,False,True,True,Seg #4048
657,2026-06-28,Virtual,True,True,False,True,Seg #4049
935,2026-03-07,Virtual,True,True,True,True,Seg #4050
90,2026-01-07,Virtual,True,True,True,True,Seg #4051
964,2026-03-24,Llamada,False,False,True,True,Seg #4052
311,2026-03-07,Llamada,False,True,True,True,Seg #4053
557,2026-06-17,Presencial,True,True,True,True,Seg #4054
972,2026-03-11,Presencial,True,True,True,True,Seg #4055
257,2026-05-01,Virtual,False,True,True,True,Seg #4056
533,2026-01-23,Llamada,True,False,False,True,Seg #4057
979,2026-03-28,Llamada,True,True,True,True,Seg #4058
533,2026-06-14,Presencial,False,False,True,False,Seg #4059
52,2026-02-27,Virtual,False,True,True,True,Seg #4060
338,2026-06-07,Virtual,True,True,False,True,Seg #4061
171,2026-03-07,Presencial,True,False,True,True,Seg #4062
948,2026-01-31,Virtual,True,True,False,False,Seg #4063
67,2026-04-10,Presencial,False,True,True,False,Seg #4064
625,2026-05-12,Virtual,False,False,True,True,Seg #4065
300,2026-04-13,Virtual,True,True,False,False,Seg #4066
672,2026-04-13,Virtual,True,True,True,False,Seg #4067
778,2026-04-22,Llamada,True,True,True,False,Seg #4068
832,2026-06-04,Llamada,True,True,True,True,Seg #4069
232,2026-06-16,Presencial,False,False,True,False,Seg #4070
975,2026-05-12,Presencial,True,False,True,True,Seg #4071
837,2026-05-26,Virtual,True,True,False,False,Seg #4072
68,2026-06-23,Llamada,True,False,False,False,Seg #4073
506,2026-04-13,Llamada,True,False,True,False,Seg #4074
28,2026-02-20,Virtual,True,True,True,True,Seg #4075
949,2026-05-15,Llamada,True,True,False,False,Seg #4076
628,2026-03-18,Llamada,False,True,True,True,Seg #4077
51,2026-03-25,Llamada,True,False,True,True,Seg #4078
693,2026-03-27,Presencial,False,False,False,True,Seg #4079
260,2026-01-22,Llamada,True,True,True,False,Seg #4080
591,2026-03-07,Virtual,True,False,False,True,Seg #4081
785,2026-06-18,Presencial,True,True,False,True,Seg #4082
620,2026-06-30,Virtual,False,True,False,True,Seg #4083
963,2026-05-28,Presencial,True,False,True,True,Seg #4084
586,2026-04-13,Llamada,True,True,False,False,Seg #4085
687,2026-04-14,Llamada,False,True,True,False,Seg #4086
184,2026-03-02,Llamada,True,True,True,True,Seg #4087
23,2026-03-30,Presencial,False,True,True,False,Seg #4088
786,2026-03-25,Llamada,False,True,True,False,Seg #4089
129,2026-04-10,Llamada,True,True,True,False,Seg #4090
291,2026-01-23,Presencial,True,False,False,False,Seg #4091
832,2026-01-29,Llamada,True,False,True,False,Seg #4092
501,2026-05-24,Llamada,True,True,True,False,Seg #4093
186,2026-06-17,Virtual,False,True,False,True,Seg #4094
479,2026-02-15,Virtual,False,True,False,True,Seg #4095
571,2026-04-01,Llamada,True,True,True,False,Seg #4096
492,2026-05-08,Llamada,True,True,True,True,Seg #4097
513,2026-02-21,Virtual,True,True,False,True,Seg #4098
643,2026-03-22,Llamada,True,True,False,True,Seg #4099
67,2026-04-03,Virtual,True,True,True,True,Seg #4100
805,2026-05-06,Llamada,True,True,True,True,Seg #4101
467,2026-03-29,Virtual,True,True,True,False,Seg #4102
285,2026-03-30,Llamada,True,False,False,False,Seg #4103
601,2026-04-08,Virtual,True,False,True,True,Seg #4104
417,2026-04-07,Llamada,True,True,True,True,Seg #4105
100,2026-06-09,Presencial,False,False,False,True,Seg #4106
189,2026-05-27,Llamada,True,True,True,True,Seg #4107
989,2026-06-15,Llamada,False,True,False,True,Seg #4108
890,2026-05-12,Virtual,True,False,True,False,Seg #4109
858,2026-03-01,Presencial,False,True,True,False,Seg #4110
388,2026-02-23,Virtual,False,True,True,True,Seg #4111
241,2026-03-10,Presencial,True,True,False,True,Seg #4112
782,2026-01-11,Virtual,True,False,False,False,Seg #4113
731,2026-06-14,Presencial,False,True,False,False,Seg #4114
417,2026-04-12,Virtual,True,False,False,False,Seg #4115
918,2026-02-21,Virtual,False,False,True,True,Seg #4116
176,2026-02-19,Llamada,False,True,True,True,Seg #4117
387,2026-04-07,Virtual,True,True,True,True,Seg #4118
471,2026-01-15,Virtual,True,True,True,True,Seg #4119
853,2026-03-29,Llamada,True,True,False,False,Seg #4120
233,2026-02-17,Presencial,False,True,True,True,Seg #4121
663,2026-04-11,Llamada,True,False,False,False,Seg #4122
452,2026-04-23,Virtual,True,True,False,True,Seg #4123
277,2026-04-23,Llamada,True,False,True,False,Seg #4124
229,2026-02-03,Llamada,True,True,False,True,Seg #4125
171,2026-06-15,Presencial,True,False,True,True,Seg #4126
735,2026-05-11,Presencial,True,True,False,True,Seg #4127
213,2026-03-18,Virtual,True,True,True,True,Seg #4128
282,2026-01-17,Virtual,True,False,True,False,Seg #4129
41,2026-01-12,Presencial,False,True,True,True,Seg #4130
122,2026-04-26,Llamada,True,True,False,False,Seg #4131
227,2026-06-22,Presencial,False,True,False,True,Seg #4132
294,2026-03-16,Presencial,False,True,True,True,Seg #4133
600,2026-03-23,Presencial,True,False,False,False,Seg #4134
267,2026-04-06,Llamada,True,False,True,False,Seg #4135
541,2026-04-28,Presencial,True,True,False,True,Seg #4136
759,2026-06-09,Llamada,True,True,True,False,Seg #4137
828,2026-01-20,Virtual,True,True,True,True,Seg #4138
451,2026-01-25,Presencial,False,False,True,True,Seg #4139
449,2026-01-16,Virtual,True,False,True,False,Seg #4140
756,2026-03-13,Presencial,False,True,True,True,Seg #4141
61,2026-03-26,Llamada,True,True,True,True,Seg #4142
502,2026-06-13,Virtual,True,True,True,False,Seg #4143
147,2026-04-21,Presencial,False,True,True,True,Seg #4144
686,2026-02-24,Llamada,True,True,False,True,Seg #4145
945,2026-03-26,Presencial,True,False,True,True,Seg #4146
790,2026-06-30,Llamada,True,True,True,False,Seg #4147
334,2026-02-19,Virtual,True,True,True,False,Seg #4148
881,2026-06-27,Presencial,True,True,True,True,Seg #4149
953,2026-02-26,Presencial,True,False,False,False,Seg #4150
891,2026-04-10,Llamada,True,True,False,True,Seg #4151
142,2026-06-04,Llamada,True,True,True,False,Seg #4152
44,2026-01-11,Virtual,False,True,True,False,Seg #4153
144,2026-05-03,Virtual,True,False,False,False,Seg #4154
865,2026-05-30,Llamada,True,True,False,True,Seg #4155
333,2026-01-21,Llamada,True,False,True,False,Seg #4156
998,2026-06-03,Llamada,True,True,True,True,Seg #4157
497,2026-03-17,Presencial,True,True,True,False,Seg #4158
396,2026-03-18,Virtual,True,False,True,True,Seg #4159
55,2026-04-22,Presencial,True,True,False,True,Seg #4160
307,2026-04-30,Presencial,True,True,True,True,Seg #4161
870,2026-05-28,Virtual,True,True,True,True,Seg #4162
423,2026-04-05,Presencial,False,False,True,True,Seg #4163
417,2026-03-09,Llamada,True,True,True,False,Seg #4164
673,2026-03-17,Presencial,True,True,True,True,Seg #4165
797,2026-05-06,Virtual,True,True,True,True,Seg #4166
325,2026-03-10,Virtual,True,True,False,True,Seg #4167
710,2026-06-18,Presencial,False,True,True,False,Seg #4168
671,2026-06-13,Presencial,True,True,True,True,Seg #4169
80,2026-03-10,Virtual,False,True,True,True,Seg #4170
31,2026-01-11,Presencial,True,True,True,True,Seg #4171
985,2026-05-23,Llamada,True,False,True,False,Seg #4172
112,2026-01-12,Virtual,False,False,True,True,Seg #4173
558,2026-04-13,Virtual,True,False,False,True,Seg #4174
865,2026-02-05,Llamada,False,True,True,False,Seg #4175
717,2026-01-31,Presencial,True,True,False,True,Seg #4176
564,2026-06-01,Presencial,True,False,True,True,Seg #4177
650,2026-03-25,Llamada,True,True,True,True,Seg #4178
472,2026-05-04,Virtual,True,True,True,False,Seg #4179
74,2026-04-25,Presencial,True,False,True,True,Seg #4180
553,2026-04-21,Virtual,True,True,True,True,Seg #4181
479,2026-02-05,Llamada,True,True,True,True,Seg #4182
589,2026-03-17,Presencial,True,True,True,False,Seg #4183
387,2026-06-24,Llamada,True,False,True,True,Seg #4184
699,2026-05-22,Virtual,False,True,True,True,Seg #4185
882,2026-04-22,Presencial,True,False,False,False,Seg #4186
564,2026-04-24,Presencial,True,True,False,False,Seg #4187
930,2026-05-13,Llamada,True,True,True,False,Seg #4188
433,2026-05-10,Llamada,False,True,True,True,Seg #4189
412,2026-03-09,Llamada,True,True,True,True,Seg #4190
467,2026-03-16,Llamada,False,True,True,True,Seg #4191
599,2026-06-02,Presencial,False,True,False,True,Seg #4192
621,2026-02-02,Presencial,True,False,True,False,Seg #4193
992,2026-04-14,Presencial,True,True,True,False,Seg #4194
909,2026-06-22,Presencial,False,True,False,True,Seg #4195
737,2026-01-07,Llamada,True,True,False,False,Seg #4196
994,2026-04-16,Llamada,True,False,False,False,Seg #4197
993,2026-05-20,Llamada,False,True,False,False,Seg #4198
248,2026-01-03,Virtual,True,True,False,False,Seg #4199
581,2026-01-03,Presencial,False,False,True,False,Seg #4200
120,2026-02-23,Llamada,False,True,True,True,Seg #4201
67,2026-06-11,Llamada,True,True,True,True,Seg #4202
573,2026-01-27,Virtual,True,True,True,True,Seg #4203
956,2026-01-16,Presencial,True,True,False,True,Seg #4204
327,2026-04-20,Presencial,True,True,True,True,Seg #4205
920,2026-04-27,Presencial,False,True,True,True,Seg #4206
703,2026-03-10,Llamada,False,False,True,False,Seg #4207
470,2026-06-07,Virtual,True,True,True,True,Seg #4208
493,2026-02-23,Virtual,True,False,False,True,Seg #4209
701,2026-01-07,Llamada,True,True,True,True,Seg #4210
663,2026-04-09,Virtual,True,True,True,True,Seg #4211
286,2026-04-29,Virtual,True,True,True,True,Seg #4212
956,2026-05-02,Llamada,False,True,True,False,Seg #4213
914,2026-03-24,Presencial,True,True,False,True,Seg #4214
608,2026-04-30,Llamada,False,True,True,True,Seg #4215
312,2026-06-01,Llamada,True,True,False,True,Seg #4216
309,2026-06-09,Presencial,True,False,False,False,Seg #4217
775,2026-02-25,Llamada,True,True,False,False,Seg #4218
97,2026-01-25,Virtual,False,False,True,True,Seg #4219
965,2026-01-13,Virtual,True,False,False,False,Seg #4220
113,2026-05-20,Llamada,True,False,True,False,Seg #4221
988,2026-03-25,Presencial,True,False,False,True,Seg #4222
637,2026-05-31,Virtual,True,True,False,True,Seg #4223
456,2026-01-24,Virtual,True,False,False,True,Seg #4224
463,2026-03-11,Virtual,True,False,False,True,Seg #4225
948,2026-02-05,Llamada,True,False,True,False,Seg #4226
132,2026-03-01,Presencial,True,True,True,True,Seg #4227
930,2026-06-14,Presencial,True,False,True,True,Seg #4228
965,2026-05-24,Virtual,False,False,False,True,Seg #4229
929,2026-02-09,Llamada,True,False,True,True,Seg #4230
121,2026-03-13,Virtual,True,True,True,False,Seg #4231
197,2026-06-09,Llamada,True,True,True,True,Seg #4232
806,2026-05-06,Virtual,True,False,True,True,Seg #4233
482,2026-03-04,Presencial,True,True,False,True,Seg #4234
634,2026-02-04,Presencial,False,True,True,True,Seg #4235
794,2026-05-05,Presencial,True,False,False,True,Seg #4236
897,2026-01-10,Llamada,True,True,True,True,Seg #4237
772,2026-05-27,Llamada,True,True,False,True,Seg #4238
39,2026-03-09,Llamada,True,True,True,True,Seg #4239
566,2026-02-26,Llamada,False,True,True,True,Seg #4240
512,2026-02-22,Llamada,False,True,False,True,Seg #4241
474,2026-05-10,Virtual,True,True,False,True,Seg #4242
161,2026-04-07,Presencial,True,True,True,True,Seg #4243
289,2026-01-17,Llamada,False,True,True,False,Seg #4244
200,2026-04-27,Virtual,True,False,True,True,Seg #4245
788,2026-01-03,Presencial,True,True,True,False,Seg #4246
528,2026-02-22,Virtual,False,True,True,False,Seg #4247
917,2026-06-10,Presencial,True,True,True,True,Seg #4248
685,2026-06-15,Llamada,True,False,True,False,Seg #4249
503,2026-02-28,Presencial,False,False,True,False,Seg #4250
248,2026-05-01,Presencial,True,True,True,True,Seg #4251
383,2026-05-08,Llamada,True,True,False,False,Seg #4252
218,2026-01-14,Llamada,True,True,True,True,Seg #4253
87,2026-06-05,Llamada,True,False,False,True,Seg #4254
82,2026-04-12,Llamada,True,True,True,False,Seg #4255
62,2026-04-27,Presencial,True,True,True,True,Seg #4256
799,2026-03-23,Presencial,True,True,True,False,Seg #4257
500,2026-04-18,Llamada,False,False,True,False,Seg #4258
42,2026-01-11,Presencial,True,True,True,False,Seg #4259
12,2026-06-14,Presencial,False,False,True,True,Seg #4260
833,2026-03-02,Llamada,True,True,False,False,Seg #4261
746,2026-06-08,Llamada,False,False,True,True,Seg #4262
841,2026-02-16,Llamada,True,True,False,True,Seg #4263
643,2026-01-10,Llamada,True,True,False,True,Seg #4264
115,2026-04-21,Llamada,True,True,True,False,Seg #4265
218,2026-03-15,Llamada,True,True,True,True,Seg #4266
649,2026-04-13,Presencial,True,True,True,True,Seg #4267
106,2026-01-20,Presencial,True,True,True,True,Seg #4268
691,2026-05-16,Llamada,False,True,True,True,Seg #4269
528,2026-04-14,Llamada,False,True,False,False,Seg #4270
472,2026-06-15,Presencial,False,False,False,True,Seg #4271
754,2026-04-21,Virtual,True,True,False,True,Seg #4272
846,2026-03-27,Virtual,False,True,True,False,Seg #4273
893,2026-02-04,Presencial,False,True,True,True,Seg #4274
387,2026-06-29,Llamada,True,True,True,False,Seg #4275
226,2026-06-21,Llamada,True,True,True,True,Seg #4276
481,2026-01-04,Virtual,True,True,True,True,Seg #4277
754,2026-02-26,Llamada,True,True,True,True,Seg #4278
408,2026-04-11,Virtual,True,True,False,True,Seg #4279
457,2026-02-11,Presencial,True,False,False,False,Seg #4280
653,2026-04-22,Presencial,True,True,False,True,Seg #4281
898,2026-02-01,Llamada,True,True,False,False,Seg #4282
